Acido fijo; Acido volatil;Acido citrico;azucar residual;Cloruros;Libre dioxido de azufre;dioxido de sulfuro total ;densidad;pH;sulfatos;alcohol;Calidad
71;44;23;58;35;24;100;99062;315;57;132;7
48;26;23;106;34;23;111;99274;346;28;115;7
59;17;29;31;3;32;123;98913;341;33;137;7
66;32;26;46;31;26;120;99198;34;73;125;7
66;39;22;4;38;17;98;99018;325;53;13;7
74;22;27;16;57;45;98;99299;329;44;99;7
85;23;34;13;35;54;110;99176;307;55;11;7
5;455;18;19;36;33;106;98746;321;83;14;7
62;39;24;48;37;45;138;99174;323;43;112;7
62;39;24;48;37;45;138;99174;323;43;112;7
62;39;24;48;37;45;138;99174;323;43;112;7
47;455;18;19;36;33;106;98746;321;83;14;7
61;3;32;22;42;41;142;98952;331;44;127;7
72;58;27;58;32;40;118;99088;317;53;13;7
6;34;32;38;44;13;116;99108;339;44;118;7
67;18;31;106;35;42;143;99572;308;49;98;7
61;24;26;17;33;61;134;9903;319;81;119;7
7;32;29;76;25;35;124;99162;315;65;128;7
65;29;53;17;4;41;192;9922;326;59;104;7
63;22;27;45;36;81;157;9928;305;76;107;7
61;24;26;17;33;61;134;9903;319;81;119;7
7;32;29;76;25;35;124;99162;315;65;128;7
67;19;32;37;41;26;76;99173;29;57;105;7
67;28;34;89;48;32;111;99455;325;54;11;7
67;28;34;89;48;32;111;99455;325;54;11;7
67;28;34;89;48;32;111;99455;325;54;11;7
6;26;29;31;41;37;144;98944;322;39;128;7
65;38;26;52;42;33;112;99067;306;5;123;7
6;26;29;31;41;37;144;98944;322;39;128;7
74;16;27;155;5;25;135;9984;29;43;87;7
74;16;27;155;5;25;135;9984;29;43;87;7
74;16;27;155;5;25;135;9984;29;43;87;7
74;16;27;155;5;25;135;9984;29;43;87;7
74;16;27;155;5;25;135;9984;29;43;87;7
74;16;27;155;5;25;135;9984;29;43;87;7
75;16;38;127;43;705;163;99706;315;82;104;7
69;45;27;47;35;17;80;99058;312;36;125;7
69;3;45;14;39;36;122;99059;307;47;111;7
65;4;31;35;46;22;147;99024;315;31;12;7
6;13;36;16;52;23;72;98974;31;5;115;7
63;34;31;6;2;18;68;98981;322;29;134;7
68;18;35;54;54;53;143;99287;31;54;11;7
71;13;29;155;64;56;1155;99737;316;41;97;7
68;18;35;54;54;53;143;99287;31;54;11;7
66;22;35;14;5;23;83;99019;317;48;12;7
58;23;31;35;44;35;158;98998;319;37;121;7
67;21;34;15;35;45;123;98949;324;36;126;7
69;35;39;24;48;25;157;99133;32;54;111;7
58;19;33;42;38;49;133;99107;316;42;113;7
54;22;35;65;29;26;87;99092;329;44;125;7
56;255;57;107;56;66;171;99464;325;61;104;7
52;2;27;32;47;16;93;99235;344;53;101;7
57;28;36;18;41;38;90;99002;327;98;119;7
59;22;29;42;37;69;144;99214;313;74;108;7
6;31;27;23;42;19;120;98952;332;41;127;7
6;31;27;23;42;19;120;98952;332;41;127;7
6;29;27;23;44;20;117;9895;331;41;127;7
52;31;2;24;27;27;117;98886;356;45;13;7
65;22;27;16;39;36;116;99178;338;57;11;7
63;41;22;73;35;23;117;99172;32;39;1194;7
67;34;26;19;38;58;138;9893;3;47;122;7
63;41;22;73;35;23;117;99172;32;39;1194;7
74;16;33;12;42;47;121;99198;304;68;105;7
63;29;29;33;37;32;140;9895;317;36;128;7
63;29;29;33;37;32;140;9895;317;36;128;7
58;3;38;49;39;22;86;98963;323;58;131;7
71;27;27;104;41;26;114;99335;304;52;115;7
58;3;38;49;39;22;86;98963;323;58;131;7
71;27;27;104;41;26;114;99335;304;52;115;7
66;35;26;27;45;19;129;98952;324;48;13;7
58;61;1;84;41;31;104;9909;326;72;1405;7
69;22;32;93;4;22;110;9958;334;54;107;7
56;26;27;106;3;27;119;9947;34;34;107;7
7;23;35;14;36;31;113;9912;316;48;108;7
56;22;32;12;24;29;97;98823;32;46;1305;7
62;2;26;97;3;39;102;9908;308;56;129;7
61;35;24;23;34;25;133;9906;334;59;12;7
48;13;32;12;42;40;98;9898;342;64;118;7
65;16;33;1;27;23;75;9908;33;39;114;7
62;36;27;32;32;13;73;98942;29;69;126;7
52;5;18;2;36;23;129;98949;336;77;134;7
75;305;38;14;47;30;95;99158;322;52;115;7
65;5;22;41;36;35;131;9902;326;55;13;7
56;24;34;2;41;14;73;98981;304;45;116;7
57;25;32;122;41;43;127;99524;323;53;104;7
66;21;39;23;41;31;102;99221;322;58;109;7
5;24;34;11;34;49;158;98774;332;32;131;7
58;26;29;1;42;35;101;99044;336;48;114;7
57;39;25;49;33;49;113;98966;326;58;131;7
6;29;41;108;48;55;149;9937;309;59;11;7
61;16;34;61;34;31;114;99365;332;58;1015;7
6;17;33;6;36;30;111;99362;332;58;1015;7
6;28;52;62;28;37;104;99161;328;51;118;7
6;28;52;62;28;37;104;99161;328;51;118;7
69;19;31;1925;43;38;167;99954;293;52;91;7
69;19;31;1925;43;38;167;99954;293;52;91;7
67;35;32;9;32;29;113;99188;313;65;129;7
67;35;32;9;32;29;113;99188;313;65;129;7
61;22;4;185;31;25;111;98966;303;3;118;7
54;33;31;4;3;27;108;99031;33;43;122;7
61;22;4;185;31;25;111;98966;303;3;118;7
61;24;32;9;31;41;134;99234;325;26;123;7
51;25;36;13;35;40;78;9891;323;64;121;7
6;38;26;35;35;38;111;98872;318;47;136;7
6;38;26;35;35;38;111;98872;318;47;136;7
53;4;25;39;31;45;130;99072;331;58;1175;7
66;19;25;12;52;34;181;99352;33;42;94;7
52;21;31;17;48;17;61;98953;324;37;12;7
69;25;29;24;38;28;76;99088;301;36;117;7
64;105;29;11;35;44;140;99142;317;55;107;7
64;105;29;11;35;44;140;99142;317;55;107;7
6;2;33;11;39;45;126;99051;331;45;116;7
64;105;29;11;35;44;140;99142;317;55;107;7
64;31;5;58;38;42;111;99189;318;53;119;7
51;26;33;11;27;46;113;98946;335;43;114;7
62;76;1;32;41;18;120;99026;32;94;137;7
65;28;34;46;54;22;130;99193;32;46;12;7
6;32;33;99;32;22;90;99258;31;43;121;7
68;34;36;89;29;44;128;99318;328;35;1195;7
44;54;9;51;38;52;97;99022;341;4;122;7
62;36;32;4;36;44;92;98936;32;5;133;7
62;38;42;25;38;34;117;99132;336;59;116;7
62;41;22;19;23;5;56;98928;304;79;13;7
63;35;3;57;35;8;97;9927;327;41;11;7
63;35;3;57;35;8;97;9927;327;41;11;7
66;25;3;16;46;32;134;993;342;51;101;7
59;24;3;2;33;28;92;99225;339;69;109;7
59;24;3;2;33;28;92;99225;339;69;109;7
69;28;3;16;47;46;132;9918;335;38;111;7
57;43;3;57;39;24;98;992;354;61;123;7
7;35;3;65;28;27;87;9936;34;42;114;7
7;35;3;65;28;27;87;9936;34;42;114;7
72;26;3;21;33;50;158;9909;333;43;121;7
67;27;3;139;29;34;131;9953;336;5;12;7
79;37;3;27;29;64;158;9916;312;59;12;7
63;41;3;32;3;49;164;9927;353;79;117;7
63;41;3;32;3;49;164;9927;353;79;117;7
71;33;3;33;34;30;102;9912;308;31;123;7
74;19;3;128;53;485;229;9986;314;49;91;7
74;19;3;128;53;485;229;9986;314;49;91;7
74;19;3;128;53;485;229;9986;314;49;91;7
74;19;3;128;53;485;229;9986;314;49;91;7
74;19;3;128;53;485;229;9986;314;49;91;7
74;19;3;128;53;485;229;9986;314;49;91;7
74;19;3;128;53;485;212;9986;314;49;91;7
7;36;3;5;4;40;143;99173;333;42;122;7
68;32;3;33;29;15;80;99061;333;63;126;7
69;34;3;47;29;34;148;99165;336;49;123;7
71;12;3;31;18;15;37;99004;302;52;119;7
71;12;3;31;18;15;37;99004;302;52;119;7
68;23;3;17;43;19;95;99207;317;46;107;7
68;18;3;128;62;19;171;99808;3;52;9;7
68;18;3;128;62;19;171;99808;3;52;9;7
68;18;3;128;62;19;171;99808;3;52;9;7
68;18;3;128;62;19;171;99808;3;52;9;7
68;18;3;128;62;19;171;99808;3;52;9;7
68;18;3;128;62;19;171;99808;3;52;9;7
68;18;3;128;62;19;171;99808;3;52;9;7
67;34;3;85;59;24;152;99615;346;64;11;7
67;12;3;52;48;38;113;99352;333;44;101;7
59;3;3;2;3;38;142;98892;341;41;129;7
7;15;3;133;49;46;120;99704;32;36;95;7
75;26;3;46;27;29;92;99085;315;38;12;7
65;37;3;22;33;39;107;98894;322;53;135;7
65;37;3;22;33;39;107;98894;322;53;135;7
64;29;3;29;36;25;79;99037;329;6;124;7
6;32;3;13;25;18;112;98802;307;64;133;7
58;28;3;15;26;31;114;98952;332;6;125;7
6;32;3;19;33;41;142;98912;329;42;128;7
6;32;3;19;33;41;142;98912;329;42;128;7
57;26;3;18;39;30;105;98995;348;52;125;7
66;24;3;113;26;11;77;99381;313;55;128;7
61;3;3;21;31;50;163;9895;339;43;127;7
61;3;3;21;31;50;163;9895;339;43;127;7
61;33;3;3;36;30;124;98922;331;4;131;7
58;275;3;54;43;41;149;9926;333;42;108;7
54;3;3;12;29;25;93;98742;331;4;136;7
53;3;3;12;29;25;93;98742;331;4;136;7
68;31;3;8;28;33;122;99164;313;63;126;7
68;31;3;8;28;33;122;99164;313;63;126;7
63;15;3;14;22;38;100;99099;342;57;114;7
73;24;3;25;42;31;104;9911;305;56;113;7
65;33;3;38;36;34;88;99028;325;63;125;7
65;33;3;38;36;34;88;99028;325;63;125;7
67;31;3;24;38;30;83;98867;309;36;128;7
65;33;3;38;36;34;88;99028;325;63;125;7
67;31;3;24;38;30;83;98867;309;36;128;7
84;22;3;13;38;45;122;99178;313;54;108;7
74;16;3;137;56;33;168;99825;29;44;87;7
74;16;3;137;56;33;168;99825;29;44;87;7
74;16;3;137;56;33;168;99825;29;44;87;7
74;16;3;137;56;33;168;99825;29;44;87;7
74;16;3;137;56;33;168;99825;29;44;87;7
74;16;3;137;56;33;168;99825;29;44;87;7
74;16;3;137;56;33;168;99825;29;44;87;7
62;3;3;25;41;29;82;99065;331;61;118;7
61;25;3;12;36;42;107;991;334;56;108;7
71;23;3;26;34;62;148;99121;303;56;113;7
56;18;3;102;28;28;131;9954;349;42;108;7
57;24;3;13;3;25;98;98968;337;43;124;7
59;48;3;15;37;19;78;99057;347;42;119;7
59;37;3;15;33;35;95;98986;336;56;12;7
55;29;3;11;22;20;110;98869;334;38;128;7
64;31;28;15;37;12;119;9919;332;51;104;7
64;31;28;15;37;12;119;9919;332;51;104;7
62;17;28;47;37;39;133;9931;341;46;108;7
64;35;28;11;55;9;160;99405;342;5;91;7
6;13;28;57;38;56;1895;9948;359;43;106;7
67;13;28;12;46;35;140;9927;333;33;101;7
72;25;28;144;55;55;205;9986;312;38;9;7
72;25;28;144;55;55;205;9986;312;38;9;7
72;25;28;144;55;55;205;9986;312;38;9;7
72;25;28;144;55;55;205;9986;312;38;9;7
67;16;28;25;46;40;153;9921;338;51;114;7
77;43;28;45;46;33;102;9918;316;56;122;7
82;18;28;85;35;41;140;9952;304;37;101;7
77;39;28;49;35;36;109;9918;319;58;122;7
77;39;28;49;35;36;109;9918;319;58;122;7
68;37;28;4;3;29;79;99;323;46;124;7
8;45;28;108;51;25;157;9957;306;47;114;7
8;45;28;108;51;25;157;9957;306;47;114;7
73;4;28;65;37;26;97;99148;316;58;126;7
73;4;28;65;37;26;97;99148;316;58;126;7
67;28;28;24;12;36;100;99064;326;39;117;7
74;2;28;91;47;29;95;99532;316;47;98;7
68;32;28;48;34;25;100;99026;308;47;124;7
72;44;28;34;48;22;112;99188;321;37;113;7
72;21;28;27;33;38;94;99075;299;43;118;7
85;23;28;111;33;30;97;99507;303;39;105;7
67;18;28;102;39;29;115;99469;311;45;109;7
67;18;28;102;39;29;115;99469;311;45;109;7
68;18;28;98;39;29;113;99406;311;45;109;7
63;37;28;63;34;45;152;9921;329;46;116;7
68;18;28;98;39;29;113;99406;311;45;109;7
68;18;28;98;39;29;113;99406;311;45;109;7
68;18;28;98;39;29;113;99406;311;45;109;7
67;18;28;102;39;29;115;99469;311;45;109;7
63;37;28;63;34;45;152;9921;329;46;116;7
59;24;28;13;32;36;95;98889;308;64;129;7
68;25;28;5;35;42;126;99048;312;38;126;7
65;22;28;37;59;29;151;99177;323;41;121;7
69;36;28;1355;48;51;189;99782;3;6;95;7
59;2;28;128;38;29;132;99426;331;57;118;7
7;22;28;106;39;32;117;99355;305;55;115;7
59;32;28;47;39;34;94;98964;322;57;131;7
63;22;28;24;42;38;102;98998;314;37;116;7
6;24;28;395;38;61;134;99146;33;54;113;7
71;36;28;24;36;35;115;98936;319;44;135;7
65;19;28;14;46;22;90;99038;318;51;117;7
68;18;28;11;27;32;112;99089;315;45;11;7
74;25;28;725;28;14;78;99238;294;37;115;7
74;25;28;725;28;14;78;99238;294;37;115;7
58;28;28;42;44;52;158;992;335;44;107;7
56;28;28;42;44;52;158;992;335;44;107;7
66;17;28;11;34;55;108;98939;3;52;119;7
66;36;28;61;29;12;93;99054;319;27;128;7
71;28;28;85;3;25;191;99338;316;46;122;7
57;265;28;69;36;46;150;99299;336;44;108;7
48;17;28;29;3;22;111;9902;338;34;113;7
57;265;28;69;36;46;150;99299;336;44;108;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
7;15;28;147;51;29;149;99792;296;39;9;7
61;17;28;25;28;22;98;99072;316;37;111;7
75;34;28;4;28;46;100;98958;32;5;132;7
64;35;28;16;37;31;113;98779;312;4;142;7
72;17;28;1755;5;33;154;99971;294;43;9;7
72;17;28;1755;5;33;154;99971;294;43;9;7
64;25;28;49;3;29;98;99024;309;58;128;7
57;31;28;41;3;22;86;99062;331;38;117;7
58;24;28;14;38;40;76;98711;31;29;139;7
64;33;28;4;4;24;81;9903;326;64;126;7
57;22;28;13;27;26;101;98948;335;38;125;7
61;44;28;425;32;43;132;9916;326;47;113;7
59;18;28;1;37;24;88;99094;329;55;1065;7
63;36;28;25;35;18;73;98868;31;47;128;7
59;12;28;14;37;36;83;99074;333;42;109;7
61;32;28;66;21;29;132;99188;315;36;1145;7
62;21;28;57;28;45;121;99168;321;108;1215;7
62;66;48;12;29;29;75;9892;333;39;128;8
62;66;48;12;29;29;75;9892;333;39;128;8
68;26;42;17;49;41;122;993;347;48;105;8
67;23;31;21;46;30;96;9926;333;64;107;8
67;23;31;21;46;30;96;9926;333;64;107;8
52;44;4;14;36;43;119;9894;336;33;121;8
52;44;4;14;36;43;119;9894;336;33;121;8
68;53;35;38;34;26;109;9906;326;57;127;8
67;26;39;11;4;45;147;9935;332;58;96;8
7;24;36;28;34;22;112;99;319;38;126;8
61;31;58;5;39;36;114;9909;33;6;123;8
5;55;14;83;32;35;164;9918;353;51;125;8
64;32;35;48;3;34;101;9912;336;6;125;8
7;23;36;71;28;31;104;9922;335;47;121;8
66;16;32;14;35;49;186;9906;335;64;124;8
6;25;28;22;26;54;126;9898;343;65;129;8
59;27;29;114;36;31;115;9949;335;48;105;8
65;36;28;32;37;29;119;9908;325;65;124;8
62;24;29;133;39;49;130;9952;333;46;11;8
71;32;34;145;39;46;150;995;338;5;125;8
66;33;31;13;2;29;89;99035;326;44;124;8
6;18;31;14;36;14;75;99085;334;58;111;8
73;3;34;27;44;34;108;99105;336;53;128;8
75;42;34;43;4;34;108;99155;314;45;128;8
73;25;36;21;34;30;177;99085;325;4;119;8
73;25;36;21;34;30;177;99085;325;4;119;8
73;25;36;21;34;30;177;99085;325;4;119;8
73;21;29;16;34;29;118;9917;33;5;11;8
73;21;29;16;34;29;118;9917;33;5;11;8
81;27;35;17;3;38;103;99255;322;63;104;8
78;18;46;126;42;41;143;1;324;76;85;8
69;12;36;22;37;18;111;9919;341;82;119;8
69;21;28;24;56;49;159;9944;302;47;88;8
71;25;39;21;36;30;124;9908;328;43;122;8
79;28;41;2;44;50;152;9934;345;49;107;8
68;19;32;705;19;54;188;9935;325;37;111;8
52;24;45;38;27;21;128;992;355;49;112;8
7;24;32;13;37;39;123;992;317;42;112;8
53;24;33;13;33;25;97;9906;359;38;11;8
52;24;45;38;27;21;128;992;355;49;112;8
7;15;38;22;47;33;96;9928;313;39;104;8
6;26;42;52;27;70;178;9914;34;4;123;8
61;31;37;84;31;70;170;9934;342;4;117;8
66;21;38;22;26;40;104;9914;325;4;111;8
82;37;36;1;34;17;93;9906;304;32;117;8
72;26;44;71;27;25;126;993;302;34;111;8
82;37;36;1;34;17;93;9906;304;32;117;8
75;28;34;42;28;36;116;991;299;41;123;8
8;45;36;88;26;50;151;9927;307;25;127;8
68;24;4;18;47;34;105;99;313;49;128;8
78;21;39;18;34;62;180;991;309;75;126;8
78;29;36;7;42;38;161;9941;326;37;112;8
73;23;37;19;41;51;165;9908;326;4;122;8
73;39;37;11;43;36;113;991;339;48;127;8
78;29;36;7;42;38;161;9941;326;37;112;8
68;35;32;24;48;35;103;9911;328;46;12;8
74;4;29;54;44;31;122;994;33;5;111;8
71;26;31;22;44;29;128;9937;334;64;109;8
82;22;36;68;34;12;90;9944;301;38;105;8
69;3;33;41;35;26;155;9925;325;79;123;8
8;44;49;91;31;46;151;9926;316;27;127;8
8;34;49;9;33;39;180;9936;313;38;123;8
77;35;49;865;33;42;186;9931;314;38;124;8
7;17;74;128;45;24;126;9942;326;38;122;8
62;22;49;6;29;31;128;9928;341;36;113;8
71;28;49;65;41;28;111;9926;341;58;122;8
65;13;37;1;36;48;114;9911;341;51;115;8
65;18;34;16;4;43;148;9912;332;59;115;8
65;18;34;16;4;43;148;9912;332;59;115;8
64;15;36;18;34;43;150;9922;342;69;11;8
64;15;36;18;34;43;150;9922;342;69;11;8
69;25;27;905;39;37;128;9936;327;34;113;8
76;2;3;142;56;53;2125;999;314;46;89;8
76;2;3;142;56;53;2125;999;314;46;89;8
76;2;3;142;56;53;2125;999;314;46;89;8
76;2;3;142;56;53;2125;999;314;46;89;8
76;2;3;142;56;53;2125;999;314;46;89;8
76;2;3;142;56;53;2125;999;314;46;89;8
63;41;18;35;27;23;109;99018;334;54;128;8
68;37;28;19;24;64;106;98993;345;6;126;8
77;4;27;45;34;27;95;99175;321;59;123;8
69;15;28;44;29;14;107;99347;324;46;104;8
69;15;28;44;29;14;107;99347;324;46;104;8
68;46;26;27;42;28;83;99114;338;51;12;8
7;28;26;17;42;34;130;9925;343;5;107;8
73;17;24;81;121;32;162;99508;317;38;104;8
73;17;24;81;121;32;162;99508;317;38;104;8
8;13;25;11;33;15;86;99044;298;39;112;8
58;17;34;18;45;96;170;99035;338;9;118;8
58;17;34;18;45;96;170;99035;338;9;118;8
58;315;27;155;26;15;70;98994;337;4;119;8
7;36;32;1005;45;37;131;99352;309;33;117;8
7;36;32;1005;45;37;131;99352;309;33;117;8
7;36;32;105;45;35;135;9935;309;33;116;8
64;22;32;72;28;15;83;993;313;55;109;8
55;15;32;14;31;16;99;99437;326;38;115;8
64;22;32;72;28;15;83;993;313;55;109;8
66;29;31;39;27;39;96;99035;324;6;126;8
58;21;32;16;45;38;95;98946;323;94;124;8
52;285;29;515;35;64;138;9895;319;34;124;8
65;44;47;545;14;44;137;98984;313;32;13;8
52;155;33;16;28;13;59;98975;33;84;119;8
56;21;4;13;41;81;147;9901;322;95;116;8
52;155;33;16;28;13;59;98975;33;84;119;8
7;12;29;103;39;41;98;99564;319;38;98;8
7;12;29;103;39;41;98;99564;319;38;98;8
7;12;29;103;39;41;98;99564;319;38;98;8
49;33;31;12;16;39;150;98713;333;59;14;8
55;34;26;22;21;31;119;98919;355;49;13;8
65;35;36;8;34;32;111;98942;311;5;121;8
68;22;31;69;37;33;121;99176;302;39;119;8
71;47;29;148;24;22;142;99518;312;48;12;8
71;47;29;148;24;22;142;99518;312;48;12;8
68;28;43;76;3;30;110;99164;308;59;125;8
7;53;43;61;29;6;76;99118;308;5;125;8
68;28;43;76;3;30;110;99164;308;59;125;8
67;33;36;66;42;34;116;99123;297;31;122;8
67;33;34;75;36;39;124;99123;299;32;124;8
69;36;35;86;38;37;125;9916;3;32;124;8
7;17;36;64;55;42;123;99318;311;5;11;8
71;26;37;55;25;31;105;99082;306;33;126;8
53;3;16;42;29;37;100;9905;33;36;118;8
65;26;31;36;3;36;92;99026;322;62;126;8
66;23;3;46;6;29;154;99142;323;49;122;8
56;12;33;29;44;21;73;98896;317;32;129;8
56;12;33;29;44;21;73;98896;317;32;129;8
61;28;27;47;3;56;140;99042;316;42;125;8
61;28;27;47;3;56;140;99042;316;42;125;8
69;28;3;83;26;37;113;99139;299;38;123;8
63;29;28;47;59;28;81;99036;324;56;127;8
62;28;28;43;26;22;105;989;298;64;131;8
66;15;32;6;33;59;128;99192;319;71;121;8
66;15;32;6;33;59;128;99192;319;71;121;8
66;16;36;11;31;27;93;98884;323;34;132;8
65;3;27;4;38;37;97;99026;32;6;126;8
62;37;24;61;32;19;86;98934;304;26;134;8
65;3;27;4;38;37;97;99026;32;6;126;8
54;45;27;64;33;20;102;98944;322;27;134;8
62;37;24;61;32;19;86;98934;304;26;134;8
67;28;31;74;41;7;81;99254;304;47;114;8
57;15;47;114;35;49;128;99456;303;34;105;8
54;53;16;27;36;34;128;98856;32;53;132;8
58;32;28;43;32;46;115;98946;316;57;13;8
5;29;54;57;35;54;155;98976;327;34;129;8
54;53;16;27;36;34;128;98856;32;53;132;8
58;32;28;43;32;46;115;98946;316;57;13;8
73;41;29;18;32;26;74;98889;296;35;13;8
7;22;26;92;27;37;122;99228;306;34;125;8
7;22;26;92;27;37;122;99228;306;34;125;8
54;46;15;21;26;29;130;98953;339;77;134;8
54;46;15;21;26;29;130;98953;339;77;134;8
69;22;28;78;5;43;116;99326;322;6;115;8
66;5;26;113;29;32;110;99302;327;78;129;8
65;33;24;145;48;20;96;99456;306;3;115;8
65;43;31;36;46;19;143;99022;315;34;12;8
63;17;32;1;4;39;118;98886;331;4;131;8
71;45;24;27;4;24;87;98862;294;38;134;8
73;19;27;139;57;45;155;99807;294;41;88;8
73;19;27;139;57;45;155;99807;294;41;88;8
73;19;27;139;57;45;155;99807;294;41;88;8
73;19;27;139;57;45;155;99807;294;41;88;8
73;19;27;139;57;45;155;99807;294;41;88;8
73;19;27;139;57;45;155;99807;294;41;88;8
73;19;27;139;57;45;155;99807;294;41;88;8
68;24;29;2;44;15;96;99232;323;64;104;8
73;19;27;139;57;45;155;99807;294;41;88;8
52;3;34;15;38;18;96;98942;356;48;13;8
64;32;25;5;55;28;138;99171;327;5;124;8
44;32;39;43;3;31;127;98904;346;36;128;8
39;225;4;42;3;29;118;989;357;36;128;8
58;28;34;22;37;24;125;98986;336;33;128;8
62;45;26;44;63;63;206;994;327;52;98;4
98;36;46;105;38;4;83;9956;289;3;101;4
55;485;0;15;65;8;103;994;363;4;97;4
64;595;14;52;58;15;97;9951;338;36;9;4
76;48;37;8;37;4;100;9902;303;39;114;4
72;32;47;51;44;19;65;991;303;41;126;4
6;67;7;12;6;9;108;9931;311;35;87;4
65;28;28;85;47;54;210;9962;309;54;89;4
58;28;35;23;53;36;114;9924;328;5;102;4
102;44;88;62;49;20;124;9968;299;51;99;4
68;64;8;97;62;26;142;9972;337;46;89;4
59;21;28;46;53;40;199;9964;372;7;10;4
58;36;38;9;37;3;75;9904;328;34;114;4
68;32;34;12;44;14;67;9919;305;47;106;4
68;44;37;51;47;46;201;9938;308;65;105;4
72;55;9;15;108;16;151;9938;307;57;92;4
72;4;62;108;41;70;189;9976;308;49;86;4
72;4;62;108;41;70;189;9976;308;49;86;4
72;31;46;5;4;3;29;9906;304;53;125;4
67;31;31;99;4;10;175;9953;346;55;114;4
76;56;12;104;96;22;177;9983;332;45;91;4
61;28;25;129;54;34;189;9979;325;43;9;4
65;33;72;11;61;7;151;993;309;57;95;4
68;29;16;14;38;1225;2345;9922;315;47;10;4
7;57;1;83;94;23;188;9972;34;47;92;4
68;67;3;13;29;22;193;9984;308;67;9;4
69;2;34;19;43;25;136;9935;331;6;101;4
66;38;18;12;42;20;84;9927;322;45;101;4
6;395;0;14;42;7;55;99135;337;38;112;4
74;17;4;55;37;34;161;9935;305;62;115;4
84;19;42;16;47;9;101;994;306;65;111;4
83;27;45;13;48;8;72;9944;308;61;103;4
8;23;37;96;54;23;159;99795;332;47;98;4
8;32;26;12;5;115;88;9946;324;37;95;4
68;705;25;32;48;10;57;996;336;52;95;4
82;26;44;13;46;7;69;9944;314;62;102;4
7;24;18;13;46;9;62;994;338;47;101;4
8;55;17;82;4;13;60;9956;309;3;95;4
63;6;44;11;5;50;245;9972;319;57;93;4
82;68;3;21;47;17;138;995;322;71;108;4
73;49;32;52;43;18;104;9952;324;45;107;4
94;29;55;22;5;17;119;9962;312;69;103;4
53;3;2;11;77;48;166;9944;33;54;87;4
92;22;4;24;54;18;151;9952;304;46;93;4
65;52;17;14;47;5;26;9932;326;32;10;4
61;6;0;13;42;24;79;9937;331;38;94;4
79;16;3;48;37;37;171;9967;347;44;9;4
76;33;36;21;34;26;172;9944;342;48;105;4
8;66;72;1755;42;62;233;9999;292;68;94;4
69;39;22;43;3;10;102;993;3;87;116;4
69;41;22;42;31;10;102;993;3;86;116;4
92;35;39;9;42;15;61;9924;296;28;104;4
69;32;16;14;51;15;96;994;322;38;95;4
63;39;24;69;69;9;117;9942;315;35;102;4
92;28;49;118;42;29;137;998;31;34;101;4
98;25;74;10;56;36;225;9977;306;43;10;4
7;39;24;1;48;8;119;9923;3;31;101;4
69;25;24;36;57;13;85;9942;299;48;95;4
69;25;24;36;57;13;85;9942;299;48;95;4
71;53;24;8;29;29;86;993;316;32;91;4
62;43;49;64;45;12;115;9963;327;57;9;4
88;35;49;1;36;14;56;992;296;33;105;4
85;17;49;88;48;23;108;9947;288;34;105;4
71;64;49;18;5;17;128;9946;331;58;106;4
76;31;49;134;62;50;191;9989;322;53;9;4
69;26;49;16;58;39;166;9965;365;52;94;4
82;29;49;1;44;29;118;9928;324;36;109;4
9;43;3;15;5;7;175;9951;311;45;97;4
65;27;19;42;46;6;114;9955;325;35;86;4
7;61;26;17;51;25;161;9946;336;6;106;4
93;2;33;17;5;28;178;9954;316;43;9;4
84;29;29;105;32;4;55;9908;291;32;114;4
61;32;37;18;51;13;200;9945;349;44;105;4
72;5;0;8;34;46;114;9932;319;34;92;4
10;91;42;16;56;34;181;9968;311;46;10;4
76;26;36;16;32;6;106;993;315;4;104;4
64;43;27;11;54;5;110;9939;324;52;91;4
74;45;32;71;44;17;117;9962;332;41;104;4
68;2;27;12;34;19;68;9902;314;37;117;4
8;16;36;15;33;14;122;9941;32;39;103;4
98;93;45;86;52;34;187;9994;312;59;102;4
79;28;32;36;38;9;76;992;305;31;117;4
63;24;37;18;31;6;61;9897;33;34;122;4
76;23;26;153;67;32;166;9986;303;44;92;4
64;34;2;149;6;37;162;9983;313;45;9;4
64;34;2;149;6;37;162;9983;313;45;9;4
75;29;26;1495;67;47;178;99838;304;49;92;4
75;26;59;118;46;58;164;99814;317;46;89;4
65;28;35;98;67;61;180;9972;315;57;9;4
77;28;63;111;39;58;179;9979;308;44;88;4
6;33;18;3;36;5;85;99125;328;4;115;4
64;27;19;2;84;21;191;99516;349;63;96;4
64;27;19;19;85;21;196;99516;349;64;95;4
69;3;29;13;53;24;189;99362;329;54;99;4
69;3;3;13;53;24;186;99361;329;54;99;4
76;21;35;12;41;7;106;9914;306;45;113;4
92;19;42;2;47;16;104;99517;309;66;10;4
92;16;49;2;44;18;107;99514;31;53;102;4
71;21;28;27;34;23;111;99405;335;64;102;4
63;38;17;88;8;50;212;99803;347;66;94;4
71;21;28;27;34;23;111;99405;335;64;102;4
62;38;18;74;95;28;195;99773;353;71;92;4
